 Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets,Emotion Category,Sentiment Label,Sentiment by Country,Likes,Retweets,Replies,Tweet Length,User Activity Level,Is Automated,Code-Switched Sentiment
491698471884574720,TR,2014-07-22,Sagdaki hayvanlara bakmayin yengemle yeteriz :D http://t.co/6g6IyWfueC,0,0,1,0,0,0,Joy,Negative,MX,885,285,107,70,Highly Active,Yes,
491809650644619264,US,2014-07-23,@KayKoutour you.,0,1,0,0,0,0,Joy,Positive,AU,126,424,157,16,Highly Active,No,
491830064200167425,TH,2014-07-23,ใครจะจ้างชานยอลไปเป็นพรีเซนเตอร์นี่แบบโคตรคุ้มนะจริงๆ 55555,0,0,1,0,0,0,Fear,Neutral,IR,729,158,128,59,Moderately Active,No,
491961098355372032,US,2014-07-23,@tatted_up_teine good morning \n🔢 Avi Rate :8\nCute😍:yes \nSidenote📒 :yo tattoos fresh \nDM📬:na \nKik me: no kik,1,0,0,0,0,0,Disgust,Neutral,AQ,959,59,162,112,Moderately Active,Yes,
491986176136720384,GB,2014-07-23,Lolling at the fact I have to be at the golf club for 9.15 tomorrow... Haven't seen that time in a while,1,0,0,0,0,0,Anger,Neutral,BG,769,326,149,104,Rarely Active,Yes,
491990093784420352,GB,2014-07-23,Not exactly the response a customer expects when the error is with the company.,1,0,0,0,0,0,Joy,Negative,SE,220,336,85,79,Moderately Active,Yes,
492004891280175104,US,2014-07-23,"CAN THESE PEOPLE STOP CALLING ME, YOU HAVE THE WRONG NUMBER FOR THE 1937202842 TIME http://t.co/ItHwxm4tHC",1,0,0,0,0,0,Joy,Positive,NE,691,25,44,106,Rarely Active,Yes,
492058360024682496,BR,2014-07-23,Ate que essa malhação PARECE ser legalzinha. PARECE... Mais igual da #brutinha nunca vai ter igual.,0,0,1,0,0,0,Fear,Positive,KW,713,2,52,99,Highly Active,Yes,
492076097706934272,BR,2014-07-23,Chegueeei,0,0,1,0,0,0,Fear,Positive,BN,501,472,192,9,Moderately Active,Yes,
492112613506285568,ID,2014-07-24,#selfi #latepost  #instagood @ Unit PPA Sat Reskrim Polres Ogan Ilir http://t.co/S7ooEGQgur,0,1,0,0,0,0,Fear,Negative,,397,199,143,91,Rarely Active,Yes,
492121203457667072,AR,2014-07-24,Otra vez rutina √ http://t.co/AjDQpsxtwP,0,0,1,0,0,0,Fear,Neutral,BE,843,406,195,40,Highly Active,No,
492142854178078720,BR,2014-07-24,"Meu irmao colocou tala no gato pra ele nao morder ela, coitado :/",0,0,1,0,0,0,Sadness,Positive,DE,76,394,186,65,Highly Active,Yes,
492182591278022656,PH,2014-07-24,@pwedepatirice @Senyora pahuli mo ahahaha,0,0,1,0,0,0,Joy,Positive,SE,931,458,180,41,Moderately Active,Yes,
492225725336809472,US,2014-07-24,Some tea from Mcdonalds right now...,1,0,0,0,0,0,Fear,Negative,PH,834,247,43,36,Rarely Active,No,
492264430248263681,ID,2014-07-24,Betapa lemah kita di hadapan allah,0,0,1,0,0,0,Neutral,Negative,DO,154,335,91,34,Highly Active,Yes,
492386195461373952,AR,2014-07-24,"Me dio una lastima, el nenito venía endemoniado en bici y se le salió la cadena. Le hizo ver las estrellas el caño jajajajaja",0,0,1,0,0,0,Joy,Positive,CM,79,14,234,125,Moderately Active,Yes,
492396999900024832,US,2014-07-24,Turn your insecurities into your strengths.,1,0,0,0,0,0,Fear,Positive,MO,662,291,132,43,Highly Active,No,
492547998988390400,US,2014-07-25,@alisonemilyw woah there😳 idk what kinda dogs you're playin with!,1,0,0,0,0,0,Anger,Positive,GT,183,68,293,65,Rarely Active,Yes,
492587807245103104,RU,2014-07-25,Сегодня вечером домой 🙈,0,0,1,0,0,0,Sadness,Positive,XK,359,94,0,23,Highly Active,No,
492673433797267456,BS,2014-07-25,Sigh,1,0,0,0,0,0,Surprise,Neutral,BA,768,373,72,4,Moderately Active,Yes,
492698637462302720,US,2014-07-25,Longest week of my life. #canileaveyet 😒,1,0,0,0,0,0,Neutral,Neutral,NG,850,8,54,40,Rarely Active,Yes,
492772985733144576,FR,2014-07-25,🙈🙈 16agosto2013 🙈🙈,0,1,0,0,0,0,Sadness,Positive,SL,961,446,14,18,Moderately Active,Yes,
492820506882891776,BR,2014-07-25,The \n #MTVHottest Nicki Minaj,0,1,0,0,0,0,Neutral,Neutral,MQ,479,296,18,30,Highly Active,No,
492820536620089344,ID,2014-07-25,"\@quoteaboutteen: I love you, but I just can't tell you.\""""",1,0,0,0,0,0,Sadness,Positive,PK,804,159,57,59,Moderately Active,No,
492921648702439424,US,2014-07-26,@RoseGoldBenzo ^_^,0,1,0,0,0,0,Disgust,Positive,LB,750,299,121,18,Highly Active,No,
493076107818979328,ES,2014-07-26,"@ConSDeSergiio claro JAJAJAJAJ tú tampoco duermes, no",0,0,1,0,0,0,Surprise,Negative,GT,152,368,276,53,Moderately Active,No,
493097062532009984,ID,2014-07-26,"Ideh kodong mirista mamo -_- jadi? Kitenya harus gimana chyin? Haha :p \@andiyahnengsih1: Sama jaki kapeng -_- nda adapi jga baju lebaranku""",0,0,1,0,0,0,Joy,Neutral,TW,175,145,154,140,Moderately Active,Yes,
493104214071984129,CA,2014-07-26,Jay rock has the catchiest hooks,1,0,0,0,0,0,Joy,Neutral,SA,499,379,0,32,Moderately Active,No,
493109221786136576,GH,2014-07-26,@Dan_DFS_Johnson thanks for the follow,1,0,0,0,0,0,Sadness,Neutral,GI,396,422,300,38,Moderately Active,No,
493112187557519360,ES,2014-07-26,"Estaba jugando con mi sobrina a las artes marciales y mi padre estaba justo detras mio, me dijo que nunca cambiaria &gt;.&lt; \n#TierraTragame",0,0,1,0,0,0,Neutral,Negative,BH,75,97,175,142,Rarely Active,Yes,
493114301272444930,US,2014-07-26,@larissalynnL hahaha I love you👭 #peckem,1,0,0,0,0,0,Joy,Positive,MP,935,350,21,40,Rarely Active,No,
493141660897796096,SA,2014-07-26,أنتظار يوقظ ذاگرتي أوجاع واهات تغتصب احلامي بلا صراخ  ..! ('♡\n\nالوافي,0,0,1,0,0,0,Fear,Positive,PK,991,209,258,71,Moderately Active,No,
493189869947351040,AR,2014-07-27,"Si se enamoran, que remedio habrá?",0,0,1,0,0,0,Fear,Neutral,PL,606,1,98,34,Highly Active,Yes,
493222531059695617,US,2014-07-27,Haaa I know yal ain't got mfs sitting outside in this rain,1,0,0,0,0,0,Anger,Positive,IR,408,366,154,58,Moderately Active,No,
493290923493969920,AR,2014-07-27,En que mierda te estas metiendo pendeja,0,0,1,0,0,0,Anger,Neutral,BS,520,402,63,39,Moderately Active,No,
493314952711913472,GB,2014-07-27,Happy Birthday G #birthdaygirl #Mwahhhhh #soppybollocks,1,0,0,0,0,0,Sadness,Negative,TR,324,424,118,55,Highly Active,Yes,
493325992199327744,PH,2014-07-27,"sayang oras, nakakaasar lang :-)",0,0,1,0,0,0,Joy,Positive,KR,222,167,182,32,Moderately Active,No,
493371860894367745,RU,2014-07-27,@Wladimi37863590 @channelone_rus я оправдываю людей борящихся за свою свободу а корателей марадеров и прадажную украинскую власть призераю,0,0,1,0,0,0,Sadness,Positive,ID,443,132,266,138,Highly Active,Yes,
493442103133749248,US,2014-07-27,@KingJames is bac to 23 it's a scary site,1,0,0,0,0,0,Sadness,Neutral,DO,824,176,204,41,Highly Active,Yes,
493539377234976769,US,2014-07-27,When leaving #wisconsin don't forget your cheese curds. I've been in 3 Wisconsin airports and they all… http://t.co/c7N9bZlFqk,1,0,0,0,0,0,Joy,Positive,BY,360,301,14,126,Moderately Active,No,
493560877329567744,JP,2014-07-28,やべえ！風邪引いたか((((；ﾟДﾟ))))))),0,0,1,0,0,0,Disgust,Positive,NZ,460,485,188,25,Moderately Active,No,
493603487259688962,CA,2014-07-28,This movie is beyond fuked,1,0,0,0,0,0,Surprise,Neutral,BY,828,158,298,26,Highly Active,Yes,
493741072800309248,BR,2014-07-28,"Bom dia \@JOTA_BARROS_: @Henrique_CRF bom dia!\""""",0,0,1,0,0,0,Fear,Positive,NI,338,472,8,49,Rarely Active,Yes,
493758751829393408,US,2014-07-28,When your bestfriend remembers to pray for you and your team mates on the first day of practice 🙌 #thebest,1,0,0,0,0,0,Joy,Positive,CH,152,258,127,106,Moderately Active,No,
493771825424244738,PH,2014-07-28,@iroyceman di ka nag iisa,0,0,1,0,0,0,Neutral,Positive,IT,682,332,220,25,Moderately Active,Yes,
493784228299952129,JP,2014-07-28,暑くて暑くて、フローリングが気持ちよくて、ぺたーってなってたら、何時間も寝てたっていう、明けの出来事(°▽°)今寝れないの。笑\nそして明日はうみー(о´∀`о)\n#明けあるある #看護師あるある,0,0,1,0,0,0,Fear,Positive,TT,366,238,14,99,Highly Active,Yes,
493823532913016832,US,2014-07-28,Him♥,0,1,0,0,0,0,Surprise,Positive,LK,646,108,37,4,Moderately Active,Yes,
493849319536361472,AR,2014-07-28,"@AngelesMaribelP jaja pero posta, cuando está todo mal qe ya fue, no el ahí está y complicandola ahora está todo bien y al mes lo veo.. Naa-",0,0,1,0,0,0,Joy,Positive,LV,755,452,31,140,Moderately Active,Yes,
493944802795610112,BR,2014-07-29,@findinghemmox segui :),0,0,1,0,0,0,Surprise,Negative,PW,481,393,251,23,Highly Active,No,
493977614705774592,US,2014-07-29,Spiritually healthy people have the capability to build you up; but those that are deficient can only tear down #encourage #liftothers,1,0,0,0,0,0,Fear,Positive,,994,293,78,134,Moderately Active,No,
494136574851153920,AR,2014-07-29,Fc  @GabrielFrattini ♥\nJajajaja feliz cumple'! Que pases un hermoso diaaaa.. :),0,0,1,0,0,0,Sadness,Negative,PE,894,266,100,80,Highly Active,Yes,
494190182024085507,BR,2014-07-29,@niallminhalora oi amr vc poderia ler a minha nova fic e votar na estrelinha http://t.co/R7ipQe27BL por favor e brigada,0,0,1,0,0,0,Disgust,Positive,XK,490,40,20,119,Moderately Active,Yes,
494201058047324161,GB,2014-07-29,Big rumours of clement grenier to #NUFC #please,1,0,0,0,0,0,Joy,Positive,HN,581,274,58,47,Moderately Active,No,
494241218482954240,FR,2014-07-29,0:00,0,1,0,0,0,0,Joy,Neutral,LU,696,221,40,4,Moderately Active,Yes,
494244611737788416,NG,2014-07-29,"Its been rainin shii, been indoors, playn, cuddling with Bae..life is sweet when ur spouse has a beautiful soul,feeln mutual.cnt ask for mor",1,0,0,0,0,0,Joy,Positive,OM,685,323,251,140,Moderately Active,Yes,
494255332529418242,US,2014-07-29,And so would @brooklynbranum,1,0,0,0,0,0,Sadness,Negative,SL,628,415,258,28,Rarely Active,No,
494317664005656577,US,2014-07-30,@yoitsamandaa I need you in my life more,1,0,0,0,0,0,Sadness,Negative,MX,22,377,275,40,Highly Active,No,
494329575644471296,US,2014-07-30,@NatalieLambros I deleted it I felt too bad 😂,1,0,0,0,0,0,Anger,Negative,GI,984,212,175,45,Moderately Active,No,
494447678852329474,US,2014-07-30,⛪️ ily x billi even tho ur a nazi but so much love don❤️💖,1,0,0,0,0,0,Sadness,Positive,PT,137,67,133,57,Highly Active,Yes,
494459754408722433,BY,2014-07-30,Доделываем рукавчик👍 nastya_vilks супер пупер мастер👍👍👍 #tattoo @ Уручье Минск http://t.co/WlvWzGmoro,0,0,1,0,0,0,Disgust,Positive,IR,381,453,197,101,Highly Active,Yes,
494473750784393216,MX,2014-07-30,@RostrosdlaTrata la 1ª mención de 'Trata de Personas' aparece en tu TL. ¡Ahora es Tendencia en México! #trndnl,0,0,1,0,0,0,Sadness,Positive,RE,648,423,114,110,Moderately Active,No,
494576121145724931,GB,2014-07-30,@KarenRandall007 don't worry baby we can have a drink or 2 or 3 or 4 on friday😏 love you loads xoxoxo,1,0,0,0,0,0,Joy,Positive,TN,770,252,197,101,Rarely Active,Yes,
494600301195063296,US,2014-07-30,Encinitas Little League sendoff with the @Padres! http://t.co/ryT123PTJZ,1,0,0,0,0,0,Disgust,Negative,PL,103,192,267,72,Rarely Active,Yes,
494607175633747968,PH,2014-07-30,Gusto ko umulan ng malakas kapag umaga☔️,0,0,1,0,0,0,Neutral,Positive,CA,195,131,101,40,Highly Active,No,
494656811044052992,DO,2014-07-31,Buenas Noches,0,0,1,0,0,0,Sadness,Positive,KZ,729,435,122,13,Rarely Active,Yes,
494703841653575680,US,2014-07-31,@Kvng_xae you sharing ? I need her for tonight bruh 💯,1,0,0,0,0,0,Anger,Positive,VN,455,472,119,53,Moderately Active,No,
494829654164131840,ES,2014-07-31,"Me he vuelto a retocar el flequillo. Si esque lo digo mil veces,yo con tijeras... Peligro xd",0,0,1,0,0,0,Sadness,Positive,PH,811,176,190,92,Highly Active,No,
494855990055936002,MY,2014-07-31,"bole jadii , den yang kono",0,0,1,0,0,0,Anger,Positive,BW,440,418,179,26,Highly Active,No,
494927717058764800,IT,2014-07-31,"\@xfreehugsHoran: Scrivi veloce? https://t.co/tPLuPnRpyF\"" boh lol""",0,0,1,0,0,0,Joy,Positive,GR,823,296,115,67,Rarely Active,No,
494954757522747392,US,2014-07-31,"@SarahJTownsend indeed. he's now been discharged and I'm back by the pool, happy days! Fingers crossed it stays that way!",1,0,0,0,0,0,Joy,Positive,BO,945,123,75,121,Highly Active,No,
494974684728147968,BR,2014-07-31,"I'm at Centro de Convenções de Goiânia in Goiânia, GO w/ 14 others http://t.co/vlqfs078lE",1,0,0,0,0,1,Sadness,Positive,LS,791,375,147,89,Moderately Active,No,
495000160863551488,BR,2014-08-01,Mas se for pra falar de algo bom eu sempre vou lembrar de vc,0,0,1,0,0,0,Sadness,Negative,LB,67,15,89,60,Highly Active,No,
495025083422085120,EG,2014-08-01,بسمع سيرة الرسول عليه الصلاة و السلام و لقيت الحب كله 😍,0,0,1,0,0,0,Anger,Neutral,AE,470,83,207,55,Highly Active,Yes,
495026031477403648,GB,2014-08-01,Wake me up is a fucking stupid song,1,0,0,0,0,0,Joy,Positive,KH,474,407,98,35,Moderately Active,No,
495179589162131456,UZ,2014-08-01,"Второй день без инэта 😖😖😖😖😖 (@ \ST\"" Travel Agency) http://t.co/X8hvaffG3W""",0,0,1,0,0,0,Sadness,Negative,ZA,63,101,290,75,Highly Active,Yes,
495283456952524800,PT,2014-08-01,Ja.,0,1,0,0,0,0,Neutral,Neutral,IR,77,35,8,3,Highly Active,Yes,
495320005933015041,BR,2014-08-01,"@mauriciostycer hehehe. Gostei muito, mas cansei na reta final.",0,0,1,0,0,0,Sadness,Negative,AT,813,158,222,63,Rarely Active,No,
495326507272007680,BR,2014-08-01,"To indo pro senai , to atrasada",0,0,1,0,0,0,Anger,Neutral,JP,826,302,222,31,Highly Active,Yes,
495333033713483777,JO,2014-08-01,تويتات متقاطعه,0,0,1,0,0,0,Disgust,Negative,IN,514,286,3,14,Moderately Active,No,
495372745094754304,MX,2014-08-02,Ahí hasta los de tráncito son chidiscul. Aprendan.,0,0,1,0,0,0,Joy,Neutral,IE,799,289,20,50,Moderately Active,No,
495397504154738688,JP,2014-08-02,これやってる人ファボ！ http://t.co/wVTpCkpCrn,0,0,1,0,0,0,Joy,Neutral,IR,332,328,204,34,Highly Active,Yes,
495432107339313152,GB,2014-08-02,Mugshot of the day Miss Saigon : ) http://t.co/HsnsFqlK6a,1,0,0,0,0,0,Neutral,Neutral,HN,874,395,66,57,Moderately Active,No,
495553251442716672,TH,2014-08-02,รู้สึกกับใครมากไปก็ไม่ดี @ 💚 http://t.co/etjo0oVVTi,0,0,1,0,0,0,Fear,Negative,HK,125,128,266,51,Moderately Active,No,
495565611796557824,TR,2014-08-02,"I'm at Shatilli Cafe Xtra in Kayseri, Türkiye w/ 8 others https://t.co/I2FcgiqtNs",1,0,0,0,0,1,Neutral,Positive,KZ,309,147,160,81,Highly Active,Yes,
495655403787931648,US,2014-08-02,@brickeaston it's shitty http://t.co/rkcprLXZ0S,1,0,0,0,0,0,Anger,Neutral,AM,749,40,255,47,Moderately Active,No,
495663775496687616,US,2014-08-02,"I hate summer, winter, fall, and spring..red and yellow, purple, blue, and green..I hate everything.",1,0,0,0,0,0,Anger,Positive,SA,617,441,278,100,Rarely Active,Yes,
495691923345383424,US,2014-08-02,@_BeenHad_ 😂😂😂 taking sodas and shit,1,0,0,0,0,0,Disgust,Positive,AE,277,53,151,36,Moderately Active,Yes,
495773087531814912,AR,2014-08-03,Aqui estoy yo solo dime cuando y donde(8.,0,0,1,0,0,0,Joy,Positive,KW,239,130,42,41,Moderately Active,No,
495881623431544832,GB,2014-08-03,"Haven't bought a pair of nikes for a good while, I have my eyes set😍",1,0,0,0,0,0,Anger,Negative,UA,983,337,284,68,Highly Active,Yes,
495900879422103552,MY,2014-08-03,Allam dulillaa hirobbil al lamin...,0,0,1,0,0,0,Joy,Neutral,PR,226,250,106,35,Highly Active,No,
495957120949690368,CL,2014-08-03,@vittorialisa @pattysando @AndradeMagaly @DDucaud @IngnaUndurraga @Memeamunategui @RLopezAcuna @vovalles Saludos Karlita.Buen domingo !,0,0,1,0,0,0,Neutral,Neutral,VC,667,23,48,135,Rarely Active,No,
495998619368312832,US,2014-08-03,@Calum5SOS calvin,0,1,0,0,1,0,Joy,Positive,IQ,900,259,237,17,Highly Active,No,
496033742293848065,BR,2014-08-03,Ganha do botafogo e perde pra chapecoense ta de sacanagem so pode\nmais são os mulambo kkkk e voltaram pra lanterna,0,0,1,0,0,0,Joy,Neutral,BR,28,453,291,115,Highly Active,Yes,
496038792281980930,BR,2014-08-03,@larryclarify mari da lina,0,0,1,0,0,0,Surprise,Neutral,AQ,14,212,24,26,Rarely Active,Yes,
496065531074838529,ES,2014-08-03,"Odio darle a la cámara esta de tw, qué coño hace ahí",0,0,1,0,0,0,Surprise,Positive,TT,860,138,128,52,Rarely Active,Yes,
496089216065867776,US,2014-08-04,#ACuteDate draw with me http://t.co/Jrg50cbnno,1,0,0,0,0,0,Surprise,Negative,MO,928,217,54,46,Highly Active,Yes,
496097378257362944,BR,2014-08-04,"@camerondallas okay, can now follow Cameron, and he can follow me too 🙏 #GetCamTo3Mill x42",1,0,0,0,0,0,Sadness,Positive,CL,741,316,53,90,Moderately Active,Yes,
496102390412877825,US,2014-08-04,"\@comedyandtruth: I'll never understand http://t.co/T1l6bvQXUh\""""",1,0,0,0,0,0,Sadness,Positive,SN,946,445,214,65,Highly Active,No,
496127095027023872,SG,2014-08-04,LOOK AT MY STUPID FACE HAHA... I want Shereen to go back flying.. now that she is going to be grounded… http://t.co/P6rQfK016W,1,0,0,0,0,0,Joy,Neutral,EG,208,323,91,126,Highly Active,No,
496169218480418816,ID,2014-08-04,Eaatt (at Panda Resto n Lounge) [pic] — https://t.co/KKlpLA64pf,1,0,0,0,0,0,Joy,Positive,BW,982,208,101,63,Moderately Active,No,
496228919964868608,BR,2014-08-04,Bom dia,0,0,1,0,0,0,Joy,Neutral,GH,63,35,126,7,Rarely Active,No,
496277465074249728,BR,2014-08-04,bom dia,0,0,1,0,0,0,Disgust,Positive,UA,500,99,170,7,Highly Active,No,
496352505471991808,CO,2014-08-04,@ROJAMARAVILLA Love you moreeeee,1,0,0,0,0,0,Neutral,Positive,PL,580,353,70,32,Moderately Active,No,
496473598924976128,BR,2014-08-05,Sabe quando a felicidade dos outros eh a sua tb???,0,0,1,0,0,0,Sadness,Negative,BE,34,168,225,50,Moderately Active,Yes,
496524442441621504,AR,2014-08-05,me di cuenta que mi gata esta acostada con migo.,0,0,1,0,0,0,Surprise,Positive,CH,969,106,61,48,Highly Active,Yes,
496670198783815680,TR,2014-08-05,"I'm at Karşıyaka Çarşı in Karşıyaka, Türkiye w/ 246 others http://t.co/Nkk8ngZd0g",1,0,0,0,0,1,Joy,Neutral,VN,518,140,80,81,Moderately Active,No,
496728562418728961,BH,2014-08-05,Support UNTV!!!\n\nNO to MEDIA DISCRIMINATION!!!\n#NoToSofitelDay24 #BoycottSofitelPHDay24 \n#NoToSofitelDay24\n#BoycottSofitelPHDay24\nBh.01n,1,0,0,0,0,0,Sadness,Neutral,NI,595,259,162,142,Highly Active,Yes,
496735860310937601,FR,2014-08-05,C'est qui le gars qui a cree le mojito au kfc que je l'embrasse ce fdp,0,0,1,0,0,0,Surprise,Negative,IT,52,194,264,70,Highly Active,Yes,
496738049795948544,US,2014-08-05,@SanCadilla @jpnavarror @muralcom A tres cuadras de mi casa ¡Ay! :'(,0,0,1,0,0,0,Surprise,Neutral,IN,616,219,240,68,Highly Active,No,
496738863524900864,ZA,2014-08-05,Ai always Xhosa niggaz on #takemeoutSA nagthi kumele ngiye nxt week ngiyo represent(a) amaZulu yaz LOL cc @ThatoBali,0,1,0,1,0,0,Neutral,Positive,ZM,850,195,98,116,Highly Active,No,
496754349125939200,HU,2014-08-05,J'ai fini fiftyshades j'ai faillis pleurer j'avoue a la fin MDRRR,0,0,1,0,0,0,Joy,Positive,ES,471,477,151,65,Highly Active,No,
496869629328105473,MY,2014-08-06,I'm at Queen Beauty Saloon https://t.co/Vhq0ddKtK0,1,0,0,0,0,1,Joy,Neutral,CA,112,114,58,50,Moderately Active,Yes,
496871374170771457,US,2014-08-06,Just got home from yoga and soakin in the sunset. #PNW you own me. #neverstopexploring… http://t.co/61iltmcByi,1,0,0,0,0,0,Anger,Positive,PL,425,457,20,110,Highly Active,No,
496877464291794944,US,2014-08-06,6R1NF4$- you're a pretty cool dude and you're hella funny haha nice meeting you,1,0,0,0,0,0,Sadness,Neutral,PT,139,312,89,79,Rarely Active,Yes,
496986663013212162,SG,2014-08-06,"Omg why do you keep asking me about him,saying things about him. Usually I'm the one who does this.",1,0,0,0,0,0,Sadness,Negative,TN,816,177,113,99,Highly Active,Yes,
496992077855883264,ES,2014-08-06,@soler_toni es el k te twitter pero si marxes perdrem un gran twitaire apart sempre pots bloquejar als k insultin #nomarxistoni,0,0,1,0,0,0,Surprise,Negative,GT,746,269,128,127,Moderately Active,No,
497057848732688386,TR,2014-08-06,Laalalala Lana Del Reeey,0,1,0,0,0,0,Sadness,Positive,KW,781,145,218,24,Moderately Active,No,
497159846030876672,ID,2014-08-06,Mari mendidik anak bangsa..,0,0,1,0,0,0,Anger,Positive,MP,669,353,30,27,Highly Active,No,
497186962290126849,MY,2014-08-07,Kerja.,0,1,0,0,1,0,Fear,Positive,JP,116,418,151,6,Rarely Active,Yes,
497189768007278592,US,2014-08-07,"I know that bangers jammm, that's why my hands stay readyyy.",1,0,0,0,0,0,Joy,Negative,VN,864,354,87,60,Moderately Active,Yes,
497218805274513408,BR,2014-08-07,@samwell01 melhor app do ano!,0,0,1,0,0,0,Joy,Negative,KW,781,122,122,29,Moderately Active,No,
497223704066404352,US,2014-08-07,“@PiscesAreUs: The best way to turn a #Pisces on is by rubbing and sucking their feet.”fuck no. I'd punch a bitch if they did.,1,0,0,0,0,0,Joy,Positive,BS,463,270,242,126,Moderately Active,No,
497223922166009856,US,2014-08-07,RG bakerdesigngrp: Another clients family room coming together with bold geometrics and the classic… http://t.co/AScos1IMui,1,0,0,0,0,0,Surprise,Negative,GE,556,470,169,123,Moderately Active,No,
497247489943437313,TR,2014-08-07,Çünkü emek verdiysen zor.,0,0,1,0,0,0,Neutral,Positive,AM,134,183,80,25,Highly Active,No,
497434140644765696,US,2014-08-07,Can't wait to get the hell outta here,1,0,0,0,0,0,Disgust,Neutral,PR,883,50,255,37,Moderately Active,No,
497496921347731457,AR,2014-08-07,Pelotuda http://t.co/5GanvabzPt,0,0,1,0,0,0,Sadness,Negative,YE,579,466,200,31,Moderately Active,Yes,
497549224100515840,MX,2014-08-08,"@marthadebayle noo hija,  zafo con chile y ajo!!!",0,0,1,0,0,0,Neutral,Neutral,IE,109,376,281,49,Highly Active,Yes,
497566529991766016,BR,2014-08-08,Vou mimir,0,0,1,0,0,0,Surprise,Neutral,BH,955,154,208,9,Moderately Active,Yes,
497575518104207363,AR,2014-08-08,Jesica mi otra novia 😍,0,0,1,0,0,0,Surprise,Negative,HR,96,243,202,22,Highly Active,No,
497590911342084096,JP,2014-08-08,@Daia12176553Cl そこらへんはね、気にしないタイプですから(￣∇￣),0,0,1,0,0,0,Sadness,Positive,DK,379,110,90,41,Highly Active,Yes,
497689116860231680,IT,2014-08-08,"Io e la mia bff tranquille al cellulare e passa Vasco che ci dice \due donzelle sole e indifese\"" 😳 hahahah non ci credo! #SummerZocca""",0,0,1,0,0,0,Surprise,Positive,DO,990,347,84,135,Moderately Active,Yes,
497774260970983424,ID,2014-08-08,selamat malam:),0,0,1,0,0,0,Neutral,Positive,SD,749,92,105,15,Moderately Active,No,
497793210823888896,US,2014-08-08,Today is epchihuahuas day at #NewYou we love supporting local businesses and teams! We're proud of our… http://t.co/b0nvzYHxCh,1,0,0,0,0,0,Anger,Positive,DO,761,496,189,126,Moderately Active,Yes,
497806951372578816,BR,2014-08-08,Oi jóquinha @porquethais_,0,0,1,0,0,0,Anger,Positive,QA,213,134,69,25,Moderately Active,No,
497898693346230273,US,2014-08-09,I want to go to the beach😞,1,0,0,0,0,0,Joy,Negative,CO,848,329,62,26,Moderately Active,Yes,
497909955098202112,US,2014-08-09,@kunkzz #lol,0,1,0,0,0,0,Anger,Positive,ZM,809,36,269,12,Rarely Active,Yes,
497956436341952512,BR,2014-08-09,De 365 falta só 143 dias,0,0,1,0,0,0,Anger,Positive,IR,752,42,164,24,Rarely Active,No,
498048925270806528,FR,2014-08-09,Rolala la ouf 😯😯😯 respect quand même 👏👏👏. Bouffonne --',0,0,1,0,0,0,Disgust,Positive,AQ,437,259,216,55,Moderately Active,No,
498054360954593280,FR,2014-08-09,@ASAPistolet @Fat_OfThe_Land @EuPh0riah @Nutsinette On va faire la NormandiLAN ça va les rendre fou !!!,0,0,1,0,0,0,Anger,Negative,PK,869,330,6,103,Highly Active,Yes,
498228474956763136,BR,2014-08-09,Certo q meu irmao tambem não comprou nd p meu pai,0,0,1,0,0,0,Surprise,Positive,UY,491,61,110,49,Rarely Active,Yes,
498228911264657408,JP,2014-08-09,はぁ〜眠たいな〜\n\n3時間しか寝てないのに\n6時に起こされてご飯食べて\nもお着替えて、暇(￣ー￣)\nあと1時間後には出発かな😂,0,0,1,0,0,0,Neutral,Negative,VC,28,208,126,68,Rarely Active,Yes,
498252646520606720,ID,2014-08-09,Selamat pagi dunia luass,0,0,1,0,0,0,Fear,Negative,VE,574,500,278,24,Rarely Active,No,
498402865594261504,FR,2014-08-10,@StupidLeila la tienne est pas mal non plus tu me diras ! 💋💙,0,0,1,0,0,0,Sadness,Positive,BS,306,121,36,60,Moderately Active,Yes,
498438374471258112,TR,2014-08-10,Bu zeka nedir? Aman tanriiiim didim😱 http://t.co/BB6PbvmT49,0,0,1,0,0,0,Joy,Positive,NP,847,54,292,59,Moderately Active,Yes,
498484088492150784,ID,2014-08-10,"Orasah nggo semi lah mas~ \@kristantoss: Cah SEMIasramaa~ &gt;&gt; \""@thresianindya: Cah kos~\""@kristantoss: Akhirnya, mendapat kan game yg baka\""""",0,0,1,0,0,0,Joy,Negative,MO,366,88,22,147,Moderately Active,No,
498500567573217280,US,2014-08-10,“@ItsGirllCode: rub my back and play with my hair until I fall asleep and I'll fall in love with you” @step_austin 😘,1,0,0,0,0,0,Neutral,Positive,TM,517,359,95,116,Moderately Active,No,
498502585331224577,US,2014-08-10,Does anyone remember when there was a McDonald's in Walmart,1,0,0,0,0,0,Sadness,Positive,ZA,943,24,277,59,Moderately Active,Yes,
498539663058280449,US,2014-08-10,Justin's bad at FIFA,1,0,0,0,0,0,Joy,Positive,LK,893,382,14,20,Rarely Active,Yes,
498584000806797312,BR,2014-08-10,To mt na paz com td,0,0,1,0,0,0,Surprise,Positive,CN,583,327,36,19,Rarely Active,No,
